Model	Type	TrainingTrials	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3
M07	pair33sc	2000tt	7	P02	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P02	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P02	#	#	#148#327#	#306#	#	#	#
M07	pair33sc	2000tt	10	P02	#	#126#152#190#205#287#351#372#488#	#	#161#	#	#455#	#
M07	pair33sc	2000tt	11	P02	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P02	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P03	#44#169#306#501#	#34#321#333#406#	#30#128#164#383#	#212#412#575#585#	#63#185#414#605#	#121#375#459#591#	#
M07	pair33sc	2000tt	2	P03	#81#164#175#404#461#550#	#187#212#286#434#463#591#	#33#92#167#213#337#458#462#534#589#	#332#611#	#5#38#160#	#148#195#	#
M07	pair33sc	2000tt	3	P03	#60#64#145#191#341#581#	#78#126#256#384#431#	#37#69#308#360#460#482#530#587#624#	#212#	#	#296#438#442#	#55#
M07	pair33sc	2000tt	4	P03	#24#25#52#129#134#194#298#354#358#457#	#75#169#237#310#341#422#440#516#	#168#280#407#499#508#511#	#	#484#	#176#326#	#244#
M07	pair33sc	2000tt	5	P03	#171#202#250#580#	#16#115#165#241#291#343#364#384#467#470#489#517#597#	#254#271#338#355#382#385#475#522#	#208#284#	#233#376#431#438#482#	#440#	#
M07	pair33sc	2000tt	6	P03	#114#199#202#355#	#17#45#364#442#	#217#324#436#500#	#2#136#289#544#	#77#254#432#529#	#296#306#319#513#	#
M07	pair33sc	2000tt	7	P03	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P03	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P03	#2#174#297#343#372#556#	#	#	#244#	#305#	#	#
M07	pair33sc	2000tt	10	P03	#	#	#	#3#216#247#317#375#556#	#	#	#133#255#
M07	pair33sc	2000tt	11	P03	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P03	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P04	#302#455#504#587#	#245#465#521#615#	#67#188#206#507#	#85#171#400#	#87#115#200#397#	#208#228#516#527#	#
M07	pair33sc	2000tt	2	P04	#6#273#401#499#566#623#	#63#159#224#467#518#547#586#	#14#62#119#137#235#264#282#577#	#	#118#	#59#179#	#
M07	pair33sc	2000tt	3	P04	#33#400#584#	#10#76#132#141#319#325#375#418#428#548#599#	#77#90#91#106#146#206#224#239#271#521#	#274#591#	#68#	#111#	#165#
M07	pair33sc	2000tt	4	P04	#21#306#474#550#624#	#66#437#575#	#72#344#573#601#	#416#495#534#555#563#	#282#349#381#403#427#497#	#116#174#247#251#267#	#
M07	pair33sc	2000tt	5	P04	#50#282#368#405#407#542#	#39#82#242#315#415#507#554#603#	#167#177#293#313#416#574#622#623#	#511#591#	#476#	#122#248#	#
M07	pair33sc	2000tt	6	P04	#109#333#441#509#	#20#311#429#558#	#240#541#556#599#	#407#413#423#591#	#100#281#472#475#	#50#168#267#300#	#
M07	pair33sc	2000tt	7	P04	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P04	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P04	#567#	#537#	#116#222#312#	#	#	#	#
M07	pair33sc	2000tt	10	P04	#	#567#	#66#	#	#	#113#	#72#320#
M07	pair33sc	2000tt	11	P04	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P04	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P05	#161#340#506#512#	#48#191#545#581#	#100#126#138#579#	#290#299#401#568#	#203#254#361#443#	#210#288#413#428#	#
M07	pair33sc	2000tt	2	P05	#270#320#341#362#	#3#18#116#261#352#475#479#527#	#78#209#234#258#363#	#302#304#444#	#225#226#375#	#216#257#262#371#	#
M07	pair33sc	2000tt	3	P05	#219#382#487#490#598#	#94#187#318#469#	#223#267#314#359#419#	#294#509#566#	#291#	#109#190#236#257#331#391#	#
M07	pair33sc	2000tt	4	P05	#4#44#225#256#458#582#	#103#112#142#540#552#585#	#165#170#204#241#291#384#406#514#572#	#38#	#58#614#	#505#	#
M07	pair33sc	2000tt	5	P05	#18#38#104#113#480#599#	#65#72#130#145#263#304#618#	#13#26#258#307#328#370#389#393#	#24#134#606#	#25#500#	#261#433#583#	#
M07	pair33sc	2000tt	6	P05	#98#224#457#607#	#159#172#590#611#	#191#242#264#618#	#29#38#110#571#	#71#282#479#588#	#211#304#489#527#	#
M07	pair33sc	2000tt	7	P05	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P05	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P05	#52#	#38#	#268#361#	#	#	#	#285#
M07	pair33sc	2000tt	10	P05	#281#336#539#	#345#	#268#373#	#	#	#	#
M07	pair33sc	2000tt	11	P05	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P05	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P06	#31#83#431#461#	#24#307#540#547#	#219#264#296#584#	#310#352#367#537#	#88#198#404#419#	#80#205#373#595#	#
M07	pair33sc	2000tt	2	P06	#34#79#311#326#423#455#481#511#581#	#19#211#364#441#572#	#25#173#321#323#396#477#	#266#432#	#294#374#	#157#174#205#278#576#	#
M07	pair33sc	2000tt	3	P06	#4#83#173#451#551#	#149#545#575#	#148#213#246#247#448#	#208#409#532#	#176#244#351#	#497#	#
M07	pair33sc	2000tt	4	P06	#182#186#486#571#602#	#30#95#351#468#541#564#589#608#620#	#153#258#556#	#173#	#73#104#201#248#	#1#315#478#	#
M07	pair33sc	2000tt	5	P06	#36#559#	#14#35#197#561#571#	#371#455#	#21#150#168#249#	#23#51#74#99#129#	#365#491#499#549#602#	#221#
M07	pair33sc	2000tt	6	P06	#33#49#339#368#	#506#511#517#563#	#105#321#389#477#	#42#84#198#200#	#101#123#169#605#	#317#386#600#623#	#
M07	pair33sc	2000tt	7	P06	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P06	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P06	#	#614#	#	#	#154#	#	#
M07	pair33sc	2000tt	10	P06	#	#	#	#310#328#359#363#429#433#580#613#	#79#101#194#299#	#	#
M07	pair33sc	2000tt	11	P06	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P06	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P07	#135#165#255#322#	#20#56#232#511#	#251#334#376#420#	#118#153#313#380#	#186#566#586#623#	#5#113#124#442#	#
M07	pair33sc	2000tt	2	P07	#111#223#410#	#76#121#155#170#230#513#554#563#	#98#112#256#348#389#435#524#533#541#	#141#329#	#180#519#597#	#54#61#585#	#
M07	pair33sc	2000tt	3	P07	#36#153#249#309#446#	#107#355#589#	#12#23#39#179#307#380#464#529#543#600#	#278#304#	#92#590#595#	#3#11#113#167#	#
M07	pair33sc	2000tt	4	P07	#77#178#324#533#	#111#132#200#203#246#429#	#33#65#387#489#558#610#	#180#	#181#254#303#	#140#	#
M07	pair33sc	2000tt	5	P07	#6#34#97#170#586#	#1#185#245#428#487#	#32#33#128#132#214#584#594#	#154#334#	#525#	#85#280#	#183#199#
M07	pair33sc	2000tt	6	P07	#36#63#174#528#	#73#229#310#516#	#188#361#471#533#	#54#170#257#485#	#43#131#329#585#	#59#158#219#530#	#
M07	pair33sc	2000tt	7	P07	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P07	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P07	#40#192#569#610#	#	#	#125#	#	#	#213#
M07	pair33sc	2000tt	10	P07	#	#	#	#	#45#92#564#	#	#28#132#322#423#609#
M07	pair33sc	2000tt	11	P07	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P07	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P08	#81#139#141#362#	#275#405#423#476#	#21#218#351#360#	#215#262#319#393#	#12#267#457#599#	#15#474#561#578#	#
M07	pair33sc	2000tt	2	P08	#91#154#219#345#539#	#325#376#398#529#	#65#291#367#437#451#498#504#620#	#162#267#295#310#316#388#	#	#450#538#617#	#
M07	pair33sc	2000tt	3	P08	#31#193#217#557#577#	#371#403#478#594#601#	#40#67#347#423#463#499#554#	#138#266#340#	#445#565#	#481#527#	#
M07	pair33sc	2000tt	4	P08	#71#259#400#559#	#471#	#53#63#265#397#611#	#51#102#252#600#623#	#459#	#18#32#47#94#138#143#566#567#619#	#
M07	pair33sc	2000tt	5	P08	#56#158#253#341#468#562#	#273#303#402#551#582#	#40#257#605#	#100#126#203#546#	#578#	#44#98#116#543#613#	#
M07	pair33sc	2000tt	6	P08	#6#210#284#411#	#220#357#365#481#	#67#392#577#	#25#56#126#597#	#276#288#532#584#	#15#104#118#138#522#	#
M07	pair33sc	2000tt	7	P08	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P08	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P08	#22#94#469#497#572#	#	#442#	#	#	#45#	#
M07	pair33sc	2000tt	10	P08	#	#23#76#123#402#470#576#616#	#	#162#	#	#466#	#
M07	pair33sc	2000tt	11	P08	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P08	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P09	#350#391#411#618#	#54#140#336#369#	#60#223#398#482#	#8#407#449#598#	#230#499#518#616#	#11#110#258#535#	#
M07	pair33sc	2000tt	2	P09	#385#406#460#490#	#28#106#229#236#587#	#23#83#129#305#428#526#567#	#31#442#478#525#600#	#15#277#440#471#	#60#88#185#	#
M07	pair33sc	2000tt	3	P09	#292#435#468#505#510#616#617#	#161#333#542#615#	#252#329#477#539#	#8#432#495#605#	#517#523#	#6#61#62#115#536#583#	#
M07	pair33sc	2000tt	4	P09	#35#391#396#	#11#15#31#162#531#584#588#	#45#106#113#445#498#521#598#	#37#462#	#19#482#483#501#	#110#210#308#	#
M07	pair33sc	2000tt	5	P09	#90#279#367#400#483#485#581#	#11#28#151#181#186#531#610#	#91#92#105#348#421#518#	#442#492#516#570#	#133#505#	#15#246#252#314#	#
M07	pair33sc	2000tt	6	P09	#253#290#369#455#	#5#62#81#204#	#85#470#615#619#	#79#161#467#514#	#28#307#419#428#	#75#165#280#294#	#
M07	pair33sc	2000tt	7	P09	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P09	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P09	#	#9#301#331#358#	#	#457#	#	#21#526#	#
M07	pair33sc	2000tt	10	P09	#284#379#	#19#	#326#334#	#	#	#	#
M07	pair33sc	2000tt	11	P09	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P09	#	#	#	#	#	#	#
M07	pair33sc	2000tt	1	P10	#105#320#508#572#	#93#268#486#503#	#103#132#233#331#	#197#274#283#387#	#256#263#329#556#	#72#150#271#316#	#
M07	pair33sc	2000tt	2	P10	#274#306#333#453#532#	#102#194#248#251#252#381#448#	#51#153#156#228#	#75#203#246#297#	#128#177#283#452#	#48#67#322#	#
M07	pair33sc	2000tt	3	P10	#270#273#282#429#	#96#143#	#56#180#227#280#324#	#155#275#385#	#232#283#305#	#100#202#322#593#	#127#
M07	pair33sc	2000tt	4	P10	#409#500#536#	#239#	#177#253#380#	#7#36#133#216#274#583#	#160#229#305#353#382#463#	#249#360#413#	#
M07	pair33sc	2000tt	5	P10	#2#381#477#479#509#513#552#	#54#63#127#277#556#	#255#323#332#357#361#458#	#232#604#607#	#392#460#	#211#362#462#	#207#
M07	pair33sc	2000tt	6	P10	#64#400#461#598#	#87#103#144#536#	#69#76#328#384#	#32#148#183#508#	#130#287#378#463#	#205#336#397#412#	#
M07	pair33sc	2000tt	7	P10	#	#	#	#	#	#	#
M07	pair33sc	2000tt	8	P10	#	#	#	#	#	#	#
M07	pair33sc	2000tt	9	P10	#	#	#254#261#313#390#413#533#	#114#585#	#	#	#97#
M07	pair33sc	2000tt	10	P10	#	#	#	#83#218#434#465#566#	#	#297#468#530#540#619#	#
M07	pair33sc	2000tt	11	P10	#	#	#	#	#	#	#
M07	pair33sc	2000tt	12	P10	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P01	#131#180#183#427#436#463#	#216#220#363#490#500#574#	#123#341#343#384#446#494#	#	#	#	#73#75#199#237#239#529#
M08	con50sc	2000tt	2	P01	#348#481#597#	#46#291#456#601#	#423#443#	#76#	#	#	#104#115#153#191#200#231#234#236#237#238#257#288#307#315#408#
M08	con50sc	2000tt	3	P01	#328#	#	#298#597#	#	#	#	#77#92#128#147#159#160#163#168#202#216#233#237#255#263#290#306#411#
M08	con50sc	2000tt	4	P01	#483#	#423#	#417#	#	#282#	#	#36#131#160#186#192#207#211#239#241#254#271#286#291#318#337#388#440#
M08	con50sc	2000tt	5	P01	#376#427#	#49#	#343#423#461#	#	#303#	#500#	#106#131#193#210#211#213#215#217#244#257#283#292#337#366#
M08	con50sc	2000tt	6	P01	#65#192#212#401#434#482#	#241#302#447#526#620#	#83#197#250#315#399#415#	#	#	#	#132#137#234#359#372#437#555#
M08	con50sc	2000tt	7	P01	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P01	#	#	#	#	#	#	#38#59#261#
M08	con50sc	2000tt	9	P01	#	#	#	#	#	#	#11#78#114#160#187#207#264#362#
M08	con50sc	2000tt	10	P01	#	#	#	#	#	#	#51#131#185#232#241#283#316#612#
M08	con50sc	2000tt	11	P01	#	#	#	#	#	#	#38#59#337#
M08	con50sc	2000tt	12	P01	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P02	#179#189#348#415#536#564#	#14#136#176#195#300#541#	#6#114#244#292#332#483#	#	#	#	#37#47#187#368#480#485#
M08	con50sc	2000tt	2	P02	#85#308#437#510#541#563#	#88#155#166#439#	#157#216#356#	#	#	#561#	#31#42#170#239#428#432#566#584#613#
M08	con50sc	2000tt	3	P02	#110#229#434#487#552#	#45#505#613#	#85#372#	#	#590#	#	#39#437#458#486#529#540#559#584#
M08	con50sc	2000tt	4	P02	#339#438#444#487#567#	#285#303#481#	#7#28#505#	#412#	#	#531#	#60#118#276#305#507#559#601#
M08	con50sc	2000tt	5	P02	#248#511#516#547#566#606#	#415#459#539#600#	#432#601#607#611#	#555#	#449#	#579#	#77#177#328#329#380#386#488#
M08	con50sc	2000tt	6	P02	#12#151#314#398#443#594#	#124#143#194#341#356#512#	#112#327#460#473#504#624#	#	#	#	#181#275#427#456#589#602#
M08	con50sc	2000tt	7	P02	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P02	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P02	#	#	#	#	#	#	#443#543#
M08	con50sc	2000tt	10	P02	#	#90#	#32#	#	#	#	#61#412#565#
M08	con50sc	2000tt	11	P02	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P02	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P03	#39#278#298#430#468#609#	#175#356#426#502#523#582#	#227#250#269#366#517#554#	#	#	#	#41#74#159#235#435#514#
M08	con50sc	2000tt	2	P03	#129#269#440#462#486#610#	#576#	#493#537#567#	#285#384#586#	#	#608#	#33#134#143#362#528#535#592#612#
M08	con50sc	2000tt	3	P03	#90#516#560#	#406#460#583#600#	#145#166#441#557#	#	#	#	#104#134#457#539#563#
M08	con50sc	2000tt	4	P03	#453#508#518#537#541#562#	#158#380#528#555#583#	#66#124#269#362#408#617#	#368#371#	#	#	#220#235#
M08	con50sc	2000tt	5	P03	#119#133#493#	#440#479#534#580#	#239#	#	#	#	#7#241#273#291#297#365#374#397#425#428#481#497#569#
M08	con50sc	2000tt	6	P03	#116#237#374#483#521#564#	#31#331#444#454#603#613#	#95#139#176#223#340#416#	#	#	#	#8#268#286#371#383#422#
M08	con50sc	2000tt	7	P03	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P03	#	#	#	#	#	#	#380#
M08	con50sc	2000tt	9	P03	#514#	#484#576#	#	#	#	#	#381#403#432#
M08	con50sc	2000tt	10	P03	#457#561#	#533#559#	#	#	#	#	#404#409#454#506#
M08	con50sc	2000tt	11	P03	#	#306#	#	#	#	#	#288#309#382#
M08	con50sc	2000tt	12	P03	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P04	#95#173#192#327#381#510#	#226#229#272#390#497#553#	#122#129#346#354#403#477#	#	#	#	#13#207#305#318#487#555#
M08	con50sc	2000tt	2	P04	#121#175#192#309#373#402#482#	#29#126#184#233#446#	#74#150#226#296#325#	#227#280#	#	#177#	#106#318#349#
M08	con50sc	2000tt	3	P04	#101#141#169#280#292#	#329#426#	#123#221#251#253#278#449#	#	#177#	#195#	#2#80#176#343#355#612#
M08	con50sc	2000tt	4	P04	#194#315#395#	#4#189#	#226#344#470#	#	#	#	#54#77#97#106#139#152#175#225#273#297#378#576#
M08	con50sc	2000tt	5	P04	#149#243#295#341#348#396#	#1#353#383#478#	#64#214#220#323#	#	#	#	#102#127#219#447#551#
M08	con50sc	2000tt	6	P04	#179#193#323#345#394#438#	#46#312#334#409#459#487#	#57#293#303#342#491#612#	#	#	#	#14#175#238#247#549#553#
M08	con50sc	2000tt	7	P04	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P04	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P04	#	#227#327#359#372#425#448#481#	#	#	#	#	#273#
M08	con50sc	2000tt	10	P04	#	#	#	#	#203#	#278#	#128#
M08	con50sc	2000tt	11	P04	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P04	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P05	#279#308#389#557#559#573#	#145#151#167#225#276#563#	#10#58#134#324#326#593#	#	#	#	#49#68#196#314#417#551#
M08	con50sc	2000tt	2	P05	#156#477#507#536#	#148#174#254#	#62#300#320#374#609#	#	#	#118#172#	#75#95#117#470#548#623#
M08	con50sc	2000tt	3	P05	#23#438#556#605#	#71#93#	#273#301#	#	#	#	#19#48#74#136#143#220#309#371#
M08	con50sc	2000tt	4	P05	#141#253#268#	#479#490#566#	#121#427#467#	#137#	#6#	#	#30#111#127#183#215#
M08	con50sc	2000tt	5	P05	#55#123#168#232#306#352#	#81#468#525#603#	#224#494#548#	#84#	#121#	#	#34#100#113#207#
M08	con50sc	2000tt	6	P05	#61#145#221#266#285#332#	#4#106#133#203#496#567#	#22#297#301#418#502#510#	#	#	#	#11#55#216#232#249#574#
M08	con50sc	2000tt	7	P05	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P05	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P05	#	#	#	#	#	#	#542#
M08	con50sc	2000tt	10	P05	#	#	#	#	#	#	#42#
M08	con50sc	2000tt	11	P05	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P05	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P06	#4#78#297#448#462#619#	#117#247#291#339#570#610#	#168#344#525#548#589#617#	#	#	#	#70#166#204#295#410#453#
M08	con50sc	2000tt	2	P06	#223#224#302#512#545#	#40#91#168#340#	#13#20#114#290#352#422#	#526#	#	#295#	#212#217#344#406#572#611#
M08	con50sc	2000tt	3	P06	#146#222#270#293#598#	#18#139#170#243#247#342#	#46#473#	#	#121#	#	#94#189#288#297#341#375#536#
M08	con50sc	2000tt	4	P06	#356#473#525#547#	#217#504#514#520#	#148#150#296#343#544#	#	#21#	#47#370#	#170#246#292#498#619#
M08	con50sc	2000tt	5	P06	#124#452#474#522#567#576#	#242#245#464#610#	#116#120#274#293#322#622#	#535#543#	#	#50#	#137#165#238#372#557#614#
M08	con50sc	2000tt	6	P06	#153#348#405#451#523#559#	#246#273#354#453#458#587#	#34#96#99#313#350#537#	#	#	#	#44#171#279#291#518#582#
M08	con50sc	2000tt	7	P06	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P06	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P06	#271#426#	#94#220#	#	#	#	#72#247#	#
M08	con50sc	2000tt	10	P06	#324#545#	#	#395#	#	#	#	#44#198#576#616#
M08	con50sc	2000tt	11	P06	#	#	#	#	#	#	#142#
M08	con50sc	2000tt	12	P06	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P07	#57#61#182#284#349#372#	#162#194#317#395#489#565#	#42#79#202#359#613#621#	#	#	#	#101#221#253#312#450#594#
M08	con50sc	2000tt	2	P07	#110#261#321#555#	#12#292#339#469#	#141#311#606#620#	#45#	#	#	#93#222#249#271#274#379#444#480#527#
M08	con50sc	2000tt	3	P07	#7#135#188#	#63#264#618#	#464#485#	#	#	#	#105#120#203#206#254#348#420#521#
M08	con50sc	2000tt	4	P07	#8#79#126#288#308#	#11#112#156#491#564#614#	#115#294#402#515#549#	#	#	#	#198#334#411#484#554#
M08	con50sc	2000tt	5	P07	#26#30#181#223#559#	#17#38#299#426#592#619#	#15#37#125#143#418#463#544#589#	#	#518#	#	#29#202#258#361#433#529#545#
M08	con50sc	2000tt	6	P07	#3#97#162#178#231#363#	#39#135#190#299#515#538#	#88#93#244#493#501#614#	#	#	#	#351#353#385#486#576#592#
M08	con50sc	2000tt	7	P07	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P07	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P07	#	#	#	#	#	#	#55#475#
M08	con50sc	2000tt	10	P07	#	#	#	#	#	#	#201#456#
M08	con50sc	2000tt	11	P07	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P07	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P08	#119#148#224#309#315#604#	#177#399#434#451#526#611#	#7#519#528#542#590#620#	#	#	#	#9#23#311#347#370#429#
M08	con50sc	2000tt	2	P08	#51#140#219#454#	#449#551#	#17#78#433#451#471#514#569#604#	#447#499#	#	#	#131#162#400#403#430#457#544#
M08	con50sc	2000tt	3	P08	#103#527#624#	#154#454#459#	#17#482#	#379#425#574#	#401#	#	#249#289#294#376#390#461#530#565#604#
M08	con50sc	2000tt	4	P08	#477#480#556#	#456#557#605#	#69#287#293#565#570#	#	#	#	#33#35#41#65#117#144#166#383#404#
M08	con50sc	2000tt	5	P08	#148#275#325#412#457#	#115#410#584#605#	#42#51#79#97#285#294#369#590#	#	#	#	#88#112#163#166#194#316#408#526#
M08	con50sc	2000tt	6	P08	#7#189#222#410#426#586#	#9#37#78#277#380#507#	#70#120#160#173#403#468#	#	#	#	#142#187#209#349#581#617#
M08	con50sc	2000tt	7	P08	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P08	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P08	#13#87#356#406#457#537#613#	#	#	#535#	#66#436#	#	#
M08	con50sc	2000tt	10	P08	#	#	#12#94#114#341#429#449#592#621#	#	#30#	#479#	#
M08	con50sc	2000tt	11	P08	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P08	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P09	#62#91#265#392#471#493#	#106#144#345#481#608#622#	#51#155#249#374#386#422#	#	#	#	#40#125#178#286#353#532#
M08	con50sc	2000tt	2	P09	#11#161#294#317#	#36#57#84#112#565#	#377#393#397#425#	#331#	#248#	#	#50#80#144#407#463#529#
M08	con50sc	2000tt	3	P09	#414#468#476#508#	#462#503#	#144#319#609#	#108#	#	#	#127#283#327#358#431#479#538#575#
M08	con50sc	2000tt	4	P09	#134#385#403#493#521#	#424#609#	#390#398#572#	#	#	#	#25#320#365#396#413#457#523#542#552#
M08	con50sc	2000tt	5	P09	#345#456#470#553#573#	#186#385#413#570#599#	#441#621#	#393#	#	#96#	#94#151#265#342#404#451#472#477#484#
M08	con50sc	2000tt	6	P09	#155#344#367#402#439#575#	#16#283#305#445#535#552#	#208#251#396#499#542#546#	#	#	#	#23#263#417#450#462#
M08	con50sc	2000tt	7	P09	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P09	#	#	#	#	#	#	#
M08	con50sc	2000tt	9	P09	#	#579#	#	#	#26#501#515#516#	#	#
M08	con50sc	2000tt	10	P09	#	#	#	#	#	#369#445#522#591#600#	#525#
M08	con50sc	2000tt	11	P09	#	#	#	#	#	#	#
M08	con50sc	2000tt	12	P09	#	#	#	#	#	#	#
M08	con50sc	2000tt	1	P10	#109#293#552#569#597#	#46#154#287#441#515#524#	#27#90#201#243#469#520#	#	#	#	#76#190#193#236#277#408#505#
M08	con50sc	2000tt	2	P10	#15#453#522#	#301#467#492#501#	#9#92#473#578#618#	#	#	#	#72#73#120#171#183#218#247#350#371#386#497#560#
M08	con50sc	2000tt	3	P10	#215#442#525#	#68#339#	#51#119#594#	#	#	#	#1#167#171#175#241#275#285#303#387#579#
M08	con50sc	2000tt	4	P10	#550#	#401#	#93#462#592#	#	#	#	#27#68#72#75#90#146#195#243#249#340#361#445#478#494#621#
M08	con50sc	2000tt	5	P10	#310#371#389#595#	#360#	#61#446#	#	#	#	#21#92#98#169#196#197#199#249#351#416#
M08	con50sc	2000tt	6	P10	#163#207#258#373#596#	#129#236#255#474#480#561#	#21#60#325#465#531#	#	#	#245#	#72#94#147#335#366#377#495#
M08	con50sc	2000tt	7	P10	#	#	#	#	#	#	#
M08	con50sc	2000tt	8	P10	#	#	#	#	#	#	#102#178#318#
M08	con50sc	2000tt	9	P10	#	#	#	#	#	#	#240#304#367#
M08	con50sc	2000tt	10	P10	#	#	#	#	#	#	#40#274#294#
M08	con50sc	2000tt	11	P10	#	#	#	#	#	#	#174#270#278#295#301#333#
M08	con50sc	2000tt	12	P10	#	#	#	#	#	#	#
M08	pair33sc	2000tt	1	P01	#1#28#396#603#	#152#184#358#588#	#261#402#539#567#	#17#86#388#470#	#22#104#409#607#	#45#211#259#576#	#
M08	pair33sc	2000tt	2	P01	#26#72#82#101#551#598#604#	#9#64#68#163#403#472#559#565#	#542#601#608#622#	#210#543#	#328#535#537#606#	#314#	#238#
M08	pair33sc	2000tt	3	P01	#29#328#449#479#533#610#	#19#110#158#386#	#82#159#164#225#289#326#411#547#	#13#416#514#	#531#563#	#230#379#	#
M08	pair33sc	2000tt	4	P01	#320#	#234#352#396#430#460#515#554#557#	#221#296#517#577#	#210#262#312#337#385#493#	#146#197#273#318#348#370#	#394#604#	#
M08	pair33sc	2000tt	5	P01	#86#288#325#329#387#397#432#	#187#314#326#404#414#424#	#83#295#370#373#472#558#568#617#	#331#446#	#272#410#	#179#240#309#	#
M08	pair33sc	2000tt	6	P01	#239#337#424#433#	#298#358#476#578#	#346#466#520#547#	#261#309#393#395#	#201#295#390#616#	#30#134#318#430#	#
M08	pair33sc	2000tt	7	P01	#	#	#	#	#	#	#
M08	pair33sc	2000tt	8	P01	#	#	#	#	#	#	#596#
M08	pair33sc	2000tt	9	P01	#220#	#357#	#	#238#293#310#346#362#561#615#	#	#	#477#
M08	pair33sc	2000tt	10	P01	#	#	#	#289#364#415#594#	#192#391#	#	#147#321#444#
M08	pair33sc	2000tt	11	P01	#	#	#	#	#	#425#	#571#
M08	pair33sc	2000tt	12	P01	#	#	#	#	#	#	#
M08	pair33sc	2000tt	1	P02	#102#143#285#475#	#116#209#231#338#	#325#357#496#580#	#156#163#335#454#	#107#112#378#433#	#238#371#488#549#	#
M08	pair33sc	2000tt	2	P02	#138#239#407#	#114#133#165#263#292#	#104#161#327#476#492#510#579#	#158#303#334#	#85#402#409#	#336#421#464#544#595#	#186#307#
M08	pair33sc	2000tt	3	P02	#129#332#377#405#501#508#555#	#73#127#211#233#264#288#338#485#597#	#125#228#362#401#458#477#480#	#137#183#238#	#304#	#	#
M08	pair33sc	2000tt	4	P02	#83#125#145#220#473#504#	#48#82#117#141#193#362#	#76#107#150#560#579#	#69#124#137#191#	#40#86#	#179#195#277#532#	#
